,iso2,year,Cases,sex,age
9078,EE,1999,2.0,f,55-64
9079,EE,1999,7.0,f,65
9080,EE,1999,0.0,m,0-14
9081,EE,1999,14.0,m,15-24
9082,EE,1999,35.0,m,25-34
9083,EE,1999,72.0,m,35-44
9084,EE,1999,55.0,m,45-54
9085,EE,1999,19.0,m,55-64
9086,EE,1999,17.0,m,65
9087,EE,2000,0.0,f,0-14
9088,EE,2000,9.0,f,15-24
9089,EE,2000,11.0,f,25-34
9090,EE,2000,14.0,f,35-44
9091,EE,2000,11.0,f,45-54
9092,EE,2000,4.0,f,55-64
9093,EE,2000,10.0,f,65
9094,EE,2000,0.0,m,0-14
9095,EE,2000,6.0,m,15-24
9096,EE,2000,31.0,m,25-34
9097,EE,2000,53.0,m,35-44
9098,EE,2000,56.0,m,45-54
9099,EE,2000,35.0,m,55-64
9100,EE,2000,15.0,m,65
9101,EE,2001,0.0,f,0-14
9102,EE,2001,6.0,f,15-24
9103,EE,2001,11.0,f,25-34
9104,EE,2001,17.0,f,35-44
9105,EE,2001,11.0,f,45-54
9106,EE,2001,6.0,f,55-64
9107,EE,2001,8.0,f,65
9108,EE,2001,0.0,m,0-14
9109,EE,2001,10.0,m,15-24
9110,EE,2001,25.0,m,25-34
9111,EE,2001,43.0,m,35-44
9112,EE,2001,37.0,m,45-54
9113,EE,2001,24.0,m,55-64
9114,EE,2001,14.0,m,65
9115,EE,2002,0.0,f,0-14
9116,EE,2002,7.0,f,15-24
9117,EE,2002,11.0,f,25-34
9118,EE,2002,16.0,f,35-44
9119,EE,2002,9.0,f,45-54
9120,EE,2002,5.0,f,55-64
9121,EE,2002,8.0,f,65
9122,EE,2002,0.0,m,0-14
9123,EE,2002,9.0,m,15-24
9124,EE,2002,20.0,m,25-34
9125,EE,2002,47.0,m,35-44
9126,EE,2002,45.0,m,45-54
9127,EE,2002,19.0,m,55-64
9128,EE,2002,7.0,m,65
9129,EE,2003,0.0,f,0-14
9130,EE,2003,7.0,f,15-24
9131,EE,2003,4.0,f,25-34
9132,EE,2003,11.0,f,35-44
9133,EE,2003,12.0,f,45-54
9134,EE,2003,2.0,f,55-64
9135,EE,2003,15.0,f,65
9136,EE,2003,0.0,m,0-14
9137,EE,2003,7.0,m,15-24
9138,EE,2003,28.0,m,25-34
9139,EE,2003,38.0,m,35-44
9140,EE,2003,35.0,m,45-54
9141,EE,2003,24.0,m,55-64
9142,EE,2003,18.0,m,65
9143,EE,2004,0.0,f,0-14
9144,EE,2004,4.0,f,15-24
9145,EE,2004,12.0,f,25-34
9146,EE,2004,10.0,f,35-44
9147,EE,2004,13.0,f,45-54
9148,EE,2004,6.0,f,55-64
9149,EE,2004,7.0,f,65
9150,EE,2004,0.0,m,0-14
9151,EE,2004,6.0,m,15-24
9152,EE,2004,24.0,m,25-34
9153,EE,2004,42.0,m,35-44
9154,EE,2004,54.0,m,45-54
9155,EE,2004,14.0,m,55-64
9156,EE,2004,11.0,m,65
9157,EE,2005,0.0,f,0-14
9158,EE,2005,6.0,f,15-24
9159,EE,2005,11.0,f,25-34
9160,EE,2005,8.0,f,35-44
9161,EE,2005,11.0,f,45-54
9162,EE,2005,6.0,f,55-64
9163,EE,2005,8.0,f,65
9164,EE,2005,0.0,f,unknown
9165,EE,2005,0.0,m,0-14
9166,EE,2005,9.0,m,15-24
9167,EE,2005,25.0,m,25-34
9168,EE,2005,19.0,m,35-44
9169,EE,2005,40.0,m,45-54
9170,EE,2005,12.0,m,55-64
9171,EE,2005,7.0,m,65
9172,EE,2005,0.0,m,unknown
9173,EE,2006,0.0,f,0-14
9174,EE,2006,3.0,f,15-24
9175,EE,2006,9.0,f,25-34
9176,EE,2006,10.0,f,35-44
9177,EE,2006,9.0,f,45-54
9178,EE,2006,4.0,f,55-64
9179,EE,2006,6.0,f,65
9180,EE,2006,0.0,f,unknown
9181,EE,2006,0.0,m,0-14
9182,EE,2006,4.0,m,15-24
9183,EE,2006,19.0,m,25-34
9184,EE,2006,24.0,m,35-44
9185,EE,2006,40.0,m,45-54
9186,EE,2006,12.0,m,55-64
9187,EE,2006,7.0,m,65
9188,EE,2006,0.0,m,unknown
9189,EE,2007,0.0,f,0-14
9190,EE,2007,2.0,f,15-24
9191,EE,2007,5.0,f,25-34
9192,EE,2007,5.0,f,35-44
9193,EE,2007,8.0,f,45-54
9194,EE,2007,7.0,f,55-64
9195,EE,2007,6.0,f,65
9196,EE,2007,0.0,f,unknown
9197,EE,2007,0.0,m,0-14
9198,EE,2007,6.0,m,15-24
9199,EE,2007,26.0,m,25-34
9200,EE,2007,32.0,m,35-44
9201,EE,2007,37.0,m,45-54
9202,EE,2007,21.0,m,55-64
9203,EE,2007,12.0,m,65
9204,EE,2007,0.0,m,unknown
9205,EE,2008,0.0,f,0-14
9206,EE,2008,2.0,f,15-24
9207,EE,2008,7.0,f,25-34
9208,EE,2008,6.0,f,35-44
9209,EE,2008,8.0,f,45-54
9210,EE,2008,4.0,f,55-64
9211,EE,2008,15.0,f,65
9212,EE,2008,0.0,f,unknown
9213,EE,2008,0.0,m,0-14
9214,EE,2008,3.0,m,15-24
9215,EE,2008,14.0,m,25-34
9216,EE,2008,26.0,m,35-44
9217,EE,2008,34.0,m,45-54
9218,EE,2008,12.0,m,55-64
9219,EE,2008,13.0,m,65
9220,EE,2008,0.0,m,unknown
9221,EG,1995,134.0,f,0-14
9222,EG,1995,288.0,f,15-24
9223,EG,1995,367.0,f,25-34
9224,EG,1995,274.0,f,35-44
9225,EG,1995,256.0,f,45-54
9226,EG,1995,160.0,f,55-64
9227,EG,1995,75.0,f,65
9228,EG,1995,223.0,m,0-14
9229,EG,1995,542.0,m,15-24
9230,EG,1995,665.0,m,25-34
9231,EG,1995,460.0,m,35-44
9232,EG,1995,408.0,m,45-54
9233,EG,1995,463.0,m,55-64
9234,EG,1995,160.0,m,65
9235,EG,1996,64.0,f,0-14
9236,EG,1996,52.0,f,15-24
9237,EG,1996,420.0,f,25-34
9238,EG,1996,259.0,f,35-44
9239,EG,1996,229.0,f,45-54
9240,EG,1996,89.0,f,55-64
9241,EG,1996,44.0,f,65
9242,EG,1996,58.0,m,0-14
9243,EG,1996,714.0,m,15-24
9244,EG,1996,1056.0,m,25-34
9245,EG,1996,703.0,m,35-44
9246,EG,1996,485.0,m,45-54
9247,EG,1996,308.0,m,55-64
9248,EG,1996,154.0,m,65
9249,EG,1997,64.0,f,0-14
9250,EG,1997,525.0,f,15-24
9251,EG,1997,388.0,f,25-34
9252,EG,1997,264.0,f,35-44
9253,EG,1997,200.0,f,45-54
9254,EG,1997,114.0,f,55-64
9255,EG,1997,34.0,f,65
9256,EG,1997,50.0,m,0-14
9257,EG,1997,737.0,m,15-24
9258,EG,1997,1033.0,m,25-34
9259,EG,1997,767.0,m,35-44
9260,EG,1997,465.0,m,45-54
9261,EG,1997,291.0,m,55-64
9262,EG,1997,142.0,m,65
9263,EG,1998,60.0,f,0-14
9264,EG,1998,489.0,f,15-24
9265,EG,1998,405.0,f,25-34
9266,EG,1998,291.0,f,35-44
9267,EG,1998,204.0,f,45-54
9268,EG,1998,139.0,f,55-64
9269,EG,1998,44.0,f,65
9270,EG,1998,45.0,m,0-14
9271,EG,1998,761.0,m,15-24
9272,EG,1998,943.0,m,25-34
9273,EG,1998,761.0,m,35-44
9274,EG,1998,475.0,m,45-54
9275,EG,1998,286.0,m,55-64
9276,EG,1998,174.0,m,65
9277,EG,1999,57.0,f,0-14
9278,EG,1999,485.0,f,15-24
9279,EG,1999,347.0,f,25-34
9280,EG,1999,248.0,f,35-44
9281,EG,1999,193.0,f,45-54
9282,EG,1999,112.0,f,55-64
9283,EG,1999,36.0,f,65
9284,EG,1999,31.0,m,0-14
9285,EG,1999,708.0,m,15-24
9286,EG,1999,889.0,m,25-34
9287,EG,1999,691.0,m,35-44
9288,EG,1999,458.0,m,45-54
9289,EG,1999,288.0,m,55-64
9290,EG,1999,170.0,m,65
9291,EG,2000,55.0,f,0-14
9292,EG,2000,457.0,f,15-24
9293,EG,2000,343.0,f,25-34
9294,EG,2000,257.0,f,35-44
9295,EG,2000,211.0,f,45-54
9296,EG,2000,112.0,f,55-64
9297,EG,2000,48.0,f,65
9298,EG,2000,21.0,m,0-14
9299,EG,2000,641.0,m,15-24
9300,EG,2000,827.0,m,25-34
9301,EG,2000,667.0,m,35-44
9302,EG,2000,476.0,m,45-54
9303,EG,2000,307.0,m,55-64
9304,EG,2000,158.0,m,65
9305,EG,2001,57.0,f,0-14
9306,EG,2001,438.0,f,15-24
9307,EG,2001,396.0,f,25-34
9308,EG,2001,265.0,f,35-44
9309,EG,2001,207.0,f,45-54
9310,EG,2001,109.0,f,55-64
9311,EG,2001,49.0,f,65
9312,EG,2001,34.0,m,0-14
9313,EG,2001,586.0,m,15-24
9314,EG,2001,879.0,m,25-34
9315,EG,2001,614.0,m,35-44
9316,EG,2001,453.0,m,45-54
9317,EG,2001,268.0,m,55-64
9318,EG,2001,159.0,m,65
9319,EG,2002,77.0,f,0-14
9320,EG,2002,424.0,f,15-24
9321,EG,2002,365.0,f,25-34
9322,EG,2002,245.0,f,35-44
9323,EG,2002,254.0,f,45-54
9324,EG,2002,145.0,f,55-64
9325,EG,2002,60.0,f,65
9326,EG,2002,39.0,m,0-14
9327,EG,2002,662.0,m,15-24
9328,EG,2002,774.0,m,25-34
9329,EG,2002,682.0,m,35-44
9330,EG,2002,576.0,m,45-54
9331,EG,2002,303.0,m,55-64
9332,EG,2002,171.0,m,65
9333,EG,2003,57.0,f,0-14
9334,EG,2003,463.0,f,15-24
9335,EG,2003,338.0,f,25-34
9336,EG,2003,268.0,f,35-44
9337,EG,2003,282.0,f,45-54
9338,EG,2003,175.0,f,55-64
9339,EG,2003,71.0,f,65
9340,EG,2003,42.0,m,0-14
9341,EG,2003,586.0,m,15-24
9342,EG,2003,814.0,m,25-34
9343,EG,2003,675.0,m,35-44
9344,EG,2003,631.0,m,45-54
9345,EG,2003,404.0,m,55-64
9346,EG,2003,195.0,m,65
9347,EG,2004,44.0,f,0-14
9348,EG,2004,491.0,f,15-24
9349,EG,2004,317.0,f,25-34
9350,EG,2004,233.0,f,35-44
9351,EG,2004,233.0,f,45-54
9352,EG,2004,111.0,f,55-64
9353,EG,2004,54.0,f,65
9354,EG,2004,14.0,m,0-14
9355,EG,2004,563.0,m,15-24
9356,EG,2004,763.0,m,25-34
9357,EG,2004,588.0,m,35-44
9358,EG,2004,502.0,m,45-54
9359,EG,2004,502.0,m,55-64
9360,EG,2004,204.0,m,65
9361,EG,2005,48.0,f,0-14
9362,EG,2005,431.0,f,15-24
9363,EG,2005,298.0,f,25-34
9364,EG,2005,205.0,f,35-44
9365,EG,2005,218.0,f,45-54
9366,EG,2005,132.0,f,55-64
9367,EG,2005,42.0,f,65
9368,EG,2005,25.0,m,0-14
9369,EG,2005,524.0,m,15-24
9370,EG,2005,606.0,m,25-34
9371,EG,2005,421.0,m,35-44
9372,EG,2005,414.0,m,45-54
9373,EG,2005,243.0,m,55-64
9374,EG,2005,123.0,m,65
9375,EG,2006,64.0,f,0-14
9376,EG,2006,470.0,f,15-24
9377,EG,2006,367.0,f,25-34
9378,EG,2006,338.0,f,35-44
9379,EG,2006,279.0,f,45-54
9380,EG,2006,155.0,f,55-64
9381,EG,2006,87.0,f,65
9382,EG,2006,54.0,m,0-14
9383,EG,2006,542.0,m,15-24
9384,EG,2006,728.0,m,25-34
9385,EG,2006,563.0,m,35-44
9386,EG,2006,587.0,m,45-54
9387,EG,2006,340.0,m,55-64
9388,EG,2006,136.0,m,65
9389,EG,2007,25.0,f,0-14
9390,EG,2007,500.0,f,15-24
9391,EG,2007,325.0,f,25-34
9392,EG,2007,245.0,f,35-44
9393,EG,2007,225.0,f,45-54
9394,EG,2007,173.0,f,55-64
9395,EG,2007,72.0,f,65
9396,EG,2007,35.0,m,0-14
9397,EG,2007,588.0,m,15-24
9398,EG,2007,853.0,m,25-34
9399,EG,2007,629.0,m,35-44
9400,EG,2007,643.0,m,45-54
9401,EG,2007,359.0,m,55-64
9402,EG,2007,214.0,m,65
9403,EG,2008,7.0,f,0-14
9404,EG,2008,382.0,f,15-24
9405,EG,2008,412.0,f,25-34
9406,EG,2008,308.0,f,35-44
9407,EG,2008,195.0,f,45-54
9408,EG,2008,169.0,f,55-64
9409,EG,2008,113.0,f,65
9410,EG,2008,3.0,f,unknown
9411,EG,2008,13.0,m,0-14
9412,EG,2008,581.0,m,15-24
9413,EG,2008,640.0,m,25-34
9414,EG,2008,807.0,m,35-44
9415,EG,2008,791.0,m,45-54
9416,EG,2008,431.0,m,55-64
9417,EG,2008,242.0,m,65
9418,EG,2008,8.0,m,unknown
9419,ER,1997,0.0,f,0-14
9420,ER,1997,3.0,f,15-24
9421,ER,1997,10.0,f,25-34
9422,ER,1997,20.0,f,35-44
9423,ER,1997,10.0,f,45-54
9424,ER,1997,4.0,f,55-64
9425,ER,1997,5.0,f,65
9426,ER,1997,0.0,m,0-14
9427,ER,1997,2.0,m,15-24
9428,ER,1997,12.0,m,25-34
9429,ER,1997,21.0,m,35-44
9430,ER,1997,12.0,m,45-54
9431,ER,1997,6.0,m,55-64
9432,ER,1997,4.0,m,65
9433,ER,1998,3.0,f,0-14
9434,ER,1998,43.0,f,15-24
9435,ER,1998,29.0,f,25-34
9436,ER,1998,11.0,f,35-44
9437,ER,1998,9.0,f,45-54
9438,ER,1998,6.0,f,55-64
9439,ER,1998,5.0,f,65
9440,ER,1998,4.0,m,0-14
9441,ER,1998,36.0,m,15-24
9442,ER,1998,30.0,m,25-34
9443,ER,1998,19.0,m,35-44
9444,ER,1998,15.0,m,45-54
9445,ER,1998,8.0,m,55-64
9446,ER,1998,10.0,m,65
9447,ER,1999,3.0,f,0-14
9448,ER,1999,65.0,f,15-24
9449,ER,1999,94.0,f,25-34
9450,ER,1999,34.0,f,35-44
9451,ER,1999,30.0,f,45-54
9452,ER,1999,17.0,f,55-64
9453,ER,1999,7.0,f,65
9454,ER,1999,3.0,m,0-14
9455,ER,1999,55.0,m,15-24
9456,ER,1999,75.0,m,25-34
9457,ER,1999,49.0,m,35-44
9458,ER,1999,51.0,m,45-54
9459,ER,1999,30.0,m,55-64
9460,ER,1999,17.0,m,65
9461,ER,2000,10.0,f,0-14
9462,ER,2000,100.0,f,15-24
9463,ER,2000,87.0,f,25-34
9464,ER,2000,71.0,f,35-44
9465,ER,2000,21.0,f,45-54
9466,ER,2000,12.0,f,55-64
9467,ER,2000,8.0,f,65
9468,ER,2000,9.0,m,0-14
9469,ER,2000,70.0,m,15-24
9470,ER,2000,75.0,m,25-34
9471,ER,2000,57.0,m,35-44
9472,ER,2000,32.0,m,45-54
9473,ER,2000,25.0,m,55-64
9474,ER,2000,20.0,m,65
9475,ER,2001,9.0,f,0-14
9476,ER,2001,96.0,f,15-24
9477,ER,2001,76.0,f,25-34
9478,ER,2001,66.0,f,35-44
9479,ER,2001,50.0,f,45-54
9480,ER,2001,31.0,f,55-64
9481,ER,2001,15.0,f,65
9482,ER,2001,5.0,m,0-14
9483,ER,2001,79.0,m,15-24
9484,ER,2001,95.0,m,25-34
9485,ER,2001,77.0,m,35-44
9486,ER,2001,40.0,m,45-54
9487,ER,2001,42.0,m,55-64
9488,ER,2001,21.0,m,65
9489,ER,2002,15.0,f,0-14
9490,ER,2002,75.0,f,15-24
9491,ER,2002,85.0,f,25-34
9492,ER,2002,52.0,f,35-44
9493,ER,2002,39.0,f,45-54
9494,ER,2002,30.0,f,55-64
9495,ER,2002,20.0,f,65
9496,ER,2002,16.0,m,0-14
9497,ER,2002,85.0,m,15-24
9498,ER,2002,88.0,m,25-34
9499,ER,2002,53.0,m,35-44
9500,ER,2002,41.0,m,45-54
9501,ER,2002,24.0,m,55-64
9502,ER,2002,23.0,m,65
9503,ER,2003,27.0,f,0-14
9504,ER,2003,120.0,f,15-24
9505,ER,2003,149.0,f,25-34
9506,ER,2003,100.0,f,35-44
9507,ER,2003,60.0,f,45-54
9508,ER,2003,36.0,f,55-64
9509,ER,2003,22.0,f,65
9510,ER,2003,17.0,m,0-14
9511,ER,2003,90.0,m,15-24
9512,ER,2003,85.0,m,25-34
9513,ER,2003,55.0,m,35-44
9514,ER,2003,46.0,m,45-54
9515,ER,2003,44.0,m,55-64
9516,ER,2003,36.0,m,65
9517,ER,2004,13.0,f,0-14
9518,ER,2004,95.0,f,15-24
9519,ER,2004,118.0,f,25-34
9520,ER,2004,67.0,f,35-44
9521,ER,2004,43.0,f,45-54
9522,ER,2004,23.0,f,55-64
9523,ER,2004,20.0,f,65
9524,ER,2004,14.0,m,0-14
9525,ER,2004,67.0,m,15-24
9526,ER,2004,61.0,m,25-34
9527,ER,2004,45.0,m,35-44
9528,ER,2004,45.0,m,45-54
9529,ER,2004,39.0,m,55-64
9530,ER,2004,29.0,m,65
9531,ER,2005,8.0,f,0-14
9532,ER,2005,67.0,f,15-24
9533,ER,2005,127.0,f,25-34
9534,ER,2005,72.0,f,35-44
9535,ER,2005,39.0,f,45-54
9536,ER,2005,21.0,f,55-64
9537,ER,2005,18.0,f,65
9538,ER,2005,9.0,m,0-14
9539,ER,2005,68.0,m,15-24
9540,ER,2005,73.0,m,25-34
9541,ER,2005,50.0,m,35-44
9542,ER,2005,45.0,m,45-54
9543,ER,2005,51.0,m,55-64
9544,ER,2005,39.0,m,65
9545,ER,2006,17.0,f,0-14
9546,ER,2006,109.0,f,15-24
9547,ER,2006,123.0,f,25-34
9548,ER,2006,64.0,f,35-44
9549,ER,2006,45.0,f,45-54
9550,ER,2006,19.0,f,55-64
9551,ER,2006,18.0,f,65
9552,ER,2006,6.0,m,0-14
9553,ER,2006,50.0,m,15-24
9554,ER,2006,55.0,m,25-34
9555,ER,2006,44.0,m,35-44
9556,ER,2006,52.0,m,45-54
9557,ER,2006,42.0,m,55-64
9558,ER,2006,36.0,m,65
9559,ER,2007,2.0,f,0-14
9560,ER,2007,70.0,f,15-24
9561,ER,2007,89.0,f,25-34
9562,ER,2007,56.0,f,35-44
9563,ER,2007,47.0,f,45-54
9564,ER,2007,21.0,f,55-64
9565,ER,2007,15.0,f,65
9566,ER,2007,21.0,m,0-14
9567,ER,2007,56.0,m,15-24
9568,ER,2007,85.0,m,25-34
9569,ER,2007,73.0,m,35-44
9570,ER,2007,62.0,m,45-54
9571,ER,2007,53.0,m,55-64
9572,ER,2007,44.0,m,65
9573,ES,1995,23.0,f,0-14
9574,ES,1995,90.0,f,15-24
9575,ES,1995,129.0,f,25-34
9576,ES,1995,64.0,f,35-44
9577,ES,1995,39.0,f,45-54
9578,ES,1995,34.0,f,55-64
9579,ES,1995,98.0,f,65
9580,ES,1995,22.0,m,0-14
9581,ES,1995,132.0,m,15-24
9582,ES,1995,337.0,m,25-34
9583,ES,1995,242.0,m,35-44
9584,ES,1995,150.0,m,45-54
9585,ES,1995,112.0,m,55-64
9586,ES,1995,228.0,m,65
9587,ES,1998,3.0,f,0-14
9588,ES,1998,149.0,f,15-24
9589,ES,1998,167.0,f,25-34
9590,ES,1998,61.0,f,35-44
9591,ES,1998,27.0,f,45-54
9592,ES,1998,25.0,f,55-64
9593,ES,1998,104.0,f,65
9594,ES,1998,25.0,m,0-14
9595,ES,1998,186.0,m,15-24
9596,ES,1998,361.0,m,25-34
9597,ES,1998,294.0,m,35-44
9598,ES,1998,195.0,m,45-54
9599,ES,1998,114.0,m,55-64
9600,ES,1998,205.0,m,65
9601,ES,2001,15.0,f,0-14
9602,ES,2001,140.0,f,15-24
9603,ES,2001,237.0,f,25-34
9604,ES,2001,116.0,f,35-44
9605,ES,2001,37.0,f,45-54
9606,ES,2001,21.0,f,55-64
9607,ES,2001,83.0,f,65
9608,ES,2001,13.0,m,0-14
9609,ES,2001,160.0,m,15-24
9610,ES,2001,355.0,m,25-34
9611,ES,2001,351.0,m,35-44
9612,ES,2001,215.0,m,45-54
9613,ES,2001,134.0,m,55-64
9614,ES,2001,232.0,m,65
9615,ES,2002,17.0,f,0-14
9616,ES,2002,194.0,f,15-24
9617,ES,2002,265.0,f,25-34
9618,ES,2002,131.0,f,35-44
9619,ES,2002,56.0,f,45-54
9620,ES,2002,29.0,f,55-64
9621,ES,2002,117.0,f,65
9622,ES,2002,22.0,m,0-14
9623,ES,2002,189.0,m,15-24
9624,ES,2002,392.0,m,25-34
9625,ES,2002,405.0,m,35-44
9626,ES,2002,300.0,m,45-54
9627,ES,2002,192.0,m,55-64
9628,ES,2002,337.0,m,65
9629,ES,2003,6.0,f,0-14
9630,ES,2003,138.0,f,15-24
9631,ES,2003,218.0,f,25-34
9632,ES,2003,113.0,f,35-44
9633,ES,2003,51.0,f,45-54
9634,ES,2003,29.0,f,55-64
9635,ES,2003,87.0,f,65
9636,ES,2003,7.0,m,0-14
9637,ES,2003,153.0,m,15-24
9638,ES,2003,334.0,m,25-34
9639,ES,2003,305.0,m,35-44
9640,ES,2003,219.0,m,45-54
9641,ES,2003,132.0,m,55-64
9642,ES,2003,222.0,m,65
9643,ES,2004,9.0,f,0-14
9644,ES,2004,158.0,f,15-24
9645,ES,2004,202.0,f,25-34
9646,ES,2004,125.0,f,35-44
9647,ES,2004,48.0,f,45-54
9648,ES,2004,22.0,f,55-64
9649,ES,2004,82.0,f,65
9650,ES,2004,14.0,m,0-14
9651,ES,2004,140.0,m,15-24
9652,ES,2004,301.0,m,25-34
9653,ES,2004,312.0,m,35-44
9654,ES,2004,229.0,m,45-54
9655,ES,2004,142.0,m,55-64
9656,ES,2004,227.0,m,65
9657,ES,2005,10.0,f,0-14
9658,ES,2005,142.0,f,15-24
9659,ES,2005,252.0,f,25-34
9660,ES,2005,151.0,f,35-44
9661,ES,2005,63.0,f,45-54
9662,ES,2005,24.0,f,55-64
9663,ES,2005,108.0,f,65
9664,ES,2005,2.0,f,unknown
9665,ES,2005,13.0,m,0-14
9666,ES,2005,166.0,m,15-24
9667,ES,2005,394.0,m,25-34
9668,ES,2005,367.0,m,35-44
9669,ES,2005,230.0,m,45-54
9670,ES,2005,140.0,m,55-64
9671,ES,2005,230.0,m,65
9672,ES,2005,2.0,m,unknown
9673,ES,2006,17.0,f,0-14
9674,ES,2006,122.0,f,15-24
9675,ES,2006,264.0,f,25-34
9676,ES,2006,137.0,f,35-44
9677,ES,2006,48.0,f,45-54
9678,ES,2006,19.0,f,55-64
9679,ES,2006,77.0,f,65
9680,ES,2006,1.0,f,unknown
9681,ES,2006,18.0,m,0-14
9682,ES,2006,142.0,m,15-24
9683,ES,2006,332.0,m,25-34
9684,ES,2006,311.0,m,35-44
9685,ES,2006,232.0,m,45-54
9686,ES,2006,105.0,m,55-64
9687,ES,2006,175.0,m,65
9688,ES,2006,2.0,m,unknown
9689,ES,2007,12.0,f,0-14
9690,ES,2007,164.0,f,15-24
9691,ES,2007,291.0,f,25-34
9692,ES,2007,136.0,f,35-44
9693,ES,2007,63.0,f,45-54
9694,ES,2007,23.0,f,55-64
9695,ES,2007,93.0,f,65
9696,ES,2007,2.0,f,unknown
9697,ES,2007,10.0,m,0-14
9698,ES,2007,184.0,m,15-24
9699,ES,2007,375.0,m,25-34
9700,ES,2007,379.0,m,35-44
9701,ES,2007,257.0,m,45-54
9702,ES,2007,128.0,m,55-64
9703,ES,2007,191.0,m,65
9704,ES,2007,2.0,m,unknown
9705,ES,2008,13.0,f,0-14
9706,ES,2008,168.0,f,15-24
9707,ES,2008,294.0,f,25-34
9708,ES,2008,173.0,f,35-44
9709,ES,2008,68.0,f,45-54
9710,ES,2008,16.0,f,55-64
9711,ES,2008,73.0,f,65
9712,ES,2008,1.0,f,unknown
9713,ES,2008,18.0,m,0-14
9714,ES,2008,179.0,m,15-24
9715,ES,2008,355.0,m,25-34
9716,ES,2008,349.0,m,35-44
9717,ES,2008,268.0,m,45-54
9718,ES,2008,157.0,m,55-64
9719,ES,2008,200.0,m,65
9720,ES,2008,0.0,m,unknown
9721,ET,1995,283.0,f,0-14
9722,ET,1995,908.0,f,15-24
9723,ET,1995,781.0,f,25-34
9724,ET,1995,382.0,f,35-44
9725,ET,1995,152.0,f,45-54
9726,ET,1995,64.0,f,55-64
9727,ET,1995,15.0,f,65
9728,ET,1995,247.0,m,0-14
9729,ET,1995,1221.0,m,15-24
9730,ET,1995,1017.0,m,25-34
9731,ET,1995,541.0,m,35-44
9732,ET,1995,276.0,m,45-54
9733,ET,1995,142.0,m,55-64
9734,ET,1995,51.0,m,65
9735,ET,1996,369.0,f,0-14
9736,ET,1996,1564.0,f,15-24
9737,ET,1996,1147.0,f,25-34
9738,ET,1996,576.0,f,35-44
9739,ET,1996,246.0,f,45-54
9740,ET,1996,88.0,f,55-64
9741,ET,1996,32.0,f,65
9742,ET,1996,302.0,m,0-14
9743,ET,1996,1739.0,m,15-24
9744,ET,1996,1609.0,m,25-34
9745,ET,1996,854.0,m,35-44
9746,ET,1996,427.0,m,45-54
9747,ET,1996,201.0,m,55-64
9748,ET,1996,71.0,m,65
9749,ET,1997,687.0,f,0-14
9750,ET,1997,2469.0,f,15-24
9751,ET,1997,2173.0,f,25-34
9752,ET,1997,1039.0,f,35-44
9753,ET,1997,481.0,f,45-54
9754,ET,1997,192.0,f,55-64
9755,ET,1997,108.0,f,65
9756,ET,1997,579.0,m,0-14
9757,ET,1997,2810.0,m,15-24
9758,ET,1997,2520.0,m,25-34
9759,ET,1997,1365.0,m,35-44
9760,ET,1997,736.0,m,45-54
9761,ET,1997,401.0,m,55-64
9762,ET,1997,193.0,m,65
9763,ET,1998,832.0,f,0-14
9764,ET,1998,3016.0,f,15-24
9765,ET,1998,2434.0,f,25-34
9766,ET,1998,1220.0,f,35-44
9767,ET,1998,519.0,f,45-54
9768,ET,1998,194.0,f,55-64
9769,ET,1998,55.0,f,65
9770,ET,1998,715.0,m,0-14
9771,ET,1998,2643.0,m,15-24
9772,ET,1998,3187.0,m,25-34
9773,ET,1998,1610.0,m,35-44
9774,ET,1998,839.0,m,45-54
9775,ET,1998,429.0,m,55-64
9776,ET,1998,171.0,m,65
9777,ET,1999,798.0,f,0-14
9778,ET,1999,3310.0,f,15-24
9779,ET,1999,2949.0,f,25-34
9780,ET,1999,1539.0,f,35-44
9781,ET,1999,713.0,f,45-54
9782,ET,1999,225.0,f,55-64
9783,ET,1999,69.0,f,65
9784,ET,1999,692.0,m,0-14
9785,ET,1999,3916.0,m,15-24
9786,ET,1999,3673.0,m,25-34
9787,ET,1999,1925.0,m,35-44
9788,ET,1999,1045.0,m,45-54
9789,ET,1999,471.0,m,55-64
9790,ET,1999,230.0,m,65
9791,ET,2000,1037.0,f,0-14
9792,ET,2000,4699.0,f,15-24
9793,ET,2000,4424.0,f,25-34
9794,ET,2000,2105.0,f,35-44
9795,ET,2000,976.0,f,45-54
9796,ET,2000,366.0,f,55-64
9797,ET,2000,122.0,f,65
9798,ET,2000,915.0,m,0-14
9799,ET,2000,5095.0,m,15-24
9800,ET,2000,5187.0,m,25-34
9801,ET,2000,3082.0,m,35-44
9802,ET,2000,1495.0,m,45-54
9803,ET,2000,610.0,m,55-64
9804,ET,2000,397.0,m,65
9805,ET,2001,1107.0,f,0-14
9806,ET,2001,5109.0,f,15-24
9807,ET,2001,4830.0,f,25-34
9808,ET,2001,2372.0,f,35-44
9809,ET,2001,1014.0,f,45-54
9810,ET,2001,338.0,f,55-64
9811,ET,2001,111.0,f,65
9812,ET,2001,913.0,m,0-14
9813,ET,2001,5730.0,m,15-24
9814,ET,2001,5594.0,m,25-34
9815,ET,2001,3233.0,m,35-44
9816,ET,2001,1581.0,m,45-54
9817,ET,2001,742.0,m,55-64
9818,ET,2001,354.0,m,65
9819,ET,2002,1614.0,f,0-14
9820,ET,2002,5607.0,f,15-24
9821,ET,2002,5692.0,f,25-34
